id_cargo,liquidacion,transportista,acuerdo,referencia,concepto,monto,moneda
CH-FE2-000027,LIQ-ARS-000027,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000027,FLETE_BASE,1150.00,ARS
CH-FD-000027,LIQ-ARS-000027,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000027,FLETE_BASE,750.00,ARS
CH-REV-000027,LIQ-ARS-000027,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000027,SEGURO,200.00,ARS
CH-UND-000027,LIQ-ARS-000027,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000027,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000027,LIQ-USD-000027,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000027,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000027,LIQ-USD-000027,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000027,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000027,LIQ-USD-000027,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000027,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000027,LIQ-USD-000027,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000027,FLETE_MARITIMO,620.00,USD
CH-N1-000027,LIQ-ARS-000027,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000027,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000027,LIQ-ARS-000027,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000027,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000027,LIQ-ARS-000027,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000027,SEGURO,200.00,ARS
CH-P1-000028-0,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000028-0,FLETE_BASE,1000.00,ARS
CH-P1-000028-1,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000028-1,FLETE_BASE,1000.00,ARS
CH-P1-000028-2,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000028-2,FLETE_BASE,1000.00,ARS
CH-P1-000028-3,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000028-3,FLETE_BASE,1000.00,ARS
CH-P1-000028-4,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000028-4,FLETE_BASE,1000.00,ARS
CH-P2-000028-0,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000028-0,FLETE_BASE,1200.00,ARS
CH-P2-000028-1,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000028-1,FLETE_BASE,1200.00,ARS
CH-P2-000028-2,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000028-2,FLETE_BASE,1200.00,ARS
CH-FE1-000028,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000028,FLETE_BASE,1350.00,ARS
CH-FE2-000028,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000028,FLETE_BASE,1150.00,ARS
CH-FD-000028,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000028,FLETE_BASE,750.00,ARS
CH-REV-000028,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000028,SEGURO,200.00,ARS
CH-UND-000028,LIQ-ARS-000028,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000028,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000028,LIQ-USD-000028,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000028,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000028,LIQ-USD-000028,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000028,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000028,LIQ-USD-000028,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000028,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000028,LIQ-USD-000028,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000028,FLETE_MARITIMO,620.00,USD
CH-N1-000028,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000028,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000028,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000028,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000028,LIQ-ARS-000028,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000028,SEGURO,200.00,ARS
CH-P1-000029-0,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000029-0,FLETE_BASE,1000.00,ARS
CH-P1-000029-1,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000029-1,FLETE_BASE,1000.00,ARS
CH-P1-000029-2,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000029-2,FLETE_BASE,1000.00,ARS
CH-P1-000029-3,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000029-3,FLETE_BASE,1000.00,ARS
CH-P1-000029-4,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000029-4,FLETE_BASE,1000.00,ARS
CH-P2-000029-0,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000029-0,FLETE_BASE,1200.00,ARS
CH-P2-000029-1,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000029-1,FLETE_BASE,1200.00,ARS
CH-P2-000029-2,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000029-2,FLETE_BASE,1200.00,ARS
CH-FE1-000029,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000029,FLETE_BASE,1350.00,ARS
CH-FE2-000029,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000029,FLETE_BASE,1150.00,ARS
CH-FD-000029,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000029,FLETE_BASE,750.00,ARS
CH-REV-000029,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000029,SEGURO,200.00,ARS
CH-UND-000029,LIQ-ARS-000029,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000029,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000029,LIQ-USD-000029,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000029,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000029,LIQ-USD-000029,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000029,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000029,LIQ-USD-000029,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000029,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000029,LIQ-USD-000029,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000029,FLETE_MARITIMO,620.00,USD
CH-N1-000029,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000029,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000029,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000029,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000029,LIQ-ARS-000029,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000029,SEGURO,200.00,ARS
CH-P1-000030-0,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000030-0,FLETE_BASE,1000.00,ARS
CH-P1-000030-1,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000030-1,FLETE_BASE,1000.00,ARS
CH-P1-000030-2,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000030-2,FLETE_BASE,1000.00,ARS
CH-P1-000030-3,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000030-3,FLETE_BASE,1000.00,ARS
CH-P1-000030-4,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000030-4,FLETE_BASE,1000.00,ARS
CH-P2-000030-0,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000030-0,FLETE_BASE,1200.00,ARS
CH-P2-000030-1,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000030-1,FLETE_BASE,1200.00,ARS
CH-P2-000030-2,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000030-2,FLETE_BASE,1200.00,ARS
CH-FE1-000030,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000030,FLETE_BASE,1350.00,ARS
CH-FE2-000030,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000030,FLETE_BASE,1150.00,ARS
CH-FD-000030,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000030,FLETE_BASE,750.00,ARS
CH-REV-000030,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000030,SEGURO,200.00,ARS
CH-UND-000030,LIQ-ARS-000030,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000030,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000030,LIQ-USD-000030,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000030,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000030,LIQ-USD-000030,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000030,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000030,LIQ-USD-000030,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000030,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000030,LIQ-USD-000030,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000030,FLETE_MARITIMO,620.00,USD
CH-N1-000030,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000030,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000030,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000030,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000030,LIQ-ARS-000030,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000030,SEGURO,200.00,ARS
CH-P1-000031-0,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000031-0,FLETE_BASE,1000.00,ARS
CH-P1-000031-1,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000031-1,FLETE_BASE,1000.00,ARS
CH-P1-000031-2,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000031-2,FLETE_BASE,1000.00,ARS
CH-P1-000031-3,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000031-3,FLETE_BASE,1000.00,ARS
CH-P1-000031-4,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000031-4,FLETE_BASE,1000.00,ARS
CH-P2-000031-0,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000031-0,FLETE_BASE,1200.00,ARS
CH-P2-000031-1,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000031-1,FLETE_BASE,1200.00,ARS
CH-P2-000031-2,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000031-2,FLETE_BASE,1200.00,ARS
CH-FE1-000031,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000031,FLETE_BASE,1350.00,ARS
CH-FE2-000031,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000031,FLETE_BASE,1150.00,ARS
CH-FD-000031,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000031,FLETE_BASE,750.00,ARS
CH-REV-000031,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000031,SEGURO,200.00,ARS
CH-UND-000031,LIQ-ARS-000031,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000031,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000031,LIQ-USD-000031,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000031,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000031,LIQ-USD-000031,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000031,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000031,LIQ-USD-000031,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000031,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000031,LIQ-USD-000031,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000031,FLETE_MARITIMO,620.00,USD
CH-N1-000031,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000031,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000031,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000031,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000031,LIQ-ARS-000031,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000031,SEGURO,200.00,ARS
CH-P1-000032-0,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000032-0,FLETE_BASE,1000.00,ARS
CH-P1-000032-1,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000032-1,FLETE_BASE,1000.00,ARS
CH-P1-000032-2,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000032-2,FLETE_BASE,1000.00,ARS
CH-P1-000032-3,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000032-3,FLETE_BASE,1000.00,ARS
CH-P1-000032-4,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000032-4,FLETE_BASE,1000.00,ARS
CH-P2-000032-0,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000032-0,FLETE_BASE,1200.00,ARS
CH-P2-000032-1,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000032-1,FLETE_BASE,1200.00,ARS
CH-P2-000032-2,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000032-2,FLETE_BASE,1200.00,ARS
CH-FE1-000032,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000032,FLETE_BASE,1350.00,ARS
CH-FE2-000032,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000032,FLETE_BASE,1150.00,ARS
CH-FD-000032,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000032,FLETE_BASE,750.00,ARS
CH-REV-000032,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000032,SEGURO,200.00,ARS
CH-UND-000032,LIQ-ARS-000032,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000032,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000032,LIQ-USD-000032,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000032,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000032,LIQ-USD-000032,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000032,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000032,LIQ-USD-000032,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000032,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000032,LIQ-USD-000032,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000032,FLETE_MARITIMO,620.00,USD
CH-N1-000032,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000032,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000032,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000032,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000032,LIQ-ARS-000032,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000032,SEGURO,200.00,ARS
CH-P1-000033-0,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000033-0,FLETE_BASE,1000.00,ARS
CH-P1-000033-1,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000033-1,FLETE_BASE,1000.00,ARS
CH-P1-000033-2,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000033-2,FLETE_BASE,1000.00,ARS
CH-P1-000033-3,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000033-3,FLETE_BASE,1000.00,ARS
CH-P1-000033-4,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000033-4,FLETE_BASE,1000.00,ARS
CH-P2-000033-0,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000033-0,FLETE_BASE,1200.00,ARS
CH-P2-000033-1,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000033-1,FLETE_BASE,1200.00,ARS
CH-P2-000033-2,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000033-2,FLETE_BASE,1200.00,ARS
CH-FE1-000033,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000033,FLETE_BASE,1350.00,ARS
CH-FE2-000033,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000033,FLETE_BASE,1150.00,ARS
CH-FD-000033,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000033,FLETE_BASE,750.00,ARS
CH-REV-000033,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000033,SEGURO,200.00,ARS
CH-UND-000033,LIQ-ARS-000033,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000033,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000033,LIQ-USD-000033,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000033,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000033,LIQ-USD-000033,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000033,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000033,LIQ-USD-000033,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000033,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000033,LIQ-USD-000033,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000033,FLETE_MARITIMO,620.00,USD
CH-N1-000033,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000033,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000033,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000033,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000033,LIQ-ARS-000033,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000033,SEGURO,200.00,ARS
CH-P1-000034-0,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000034-0,FLETE_BASE,1000.00,ARS
CH-P1-000034-1,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000034-1,FLETE_BASE,1000.00,ARS
CH-P1-000034-2,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000034-2,FLETE_BASE,1000.00,ARS
CH-P1-000034-3,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000034-3,FLETE_BASE,1000.00,ARS
CH-P1-000034-4,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000034-4,FLETE_BASE,1000.00,ARS
CH-P2-000034-0,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000034-0,FLETE_BASE,1200.00,ARS
CH-P2-000034-1,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000034-1,FLETE_BASE,1200.00,ARS
CH-P2-000034-2,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000034-2,FLETE_BASE,1200.00,ARS
CH-FE1-000034,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000034,FLETE_BASE,1350.00,ARS
CH-FE2-000034,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000034,FLETE_BASE,1150.00,ARS
CH-FD-000034,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000034,FLETE_BASE,750.00,ARS
CH-REV-000034,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000034,SEGURO,200.00,ARS
CH-UND-000034,LIQ-ARS-000034,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000034,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000034,LIQ-USD-000034,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000034,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000034,LIQ-USD-000034,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000034,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000034,LIQ-USD-000034,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000034,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000034,LIQ-USD-000034,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000034,FLETE_MARITIMO,620.00,USD
CH-N1-000034,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000034,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000034,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000034,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000034,LIQ-ARS-000034,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000034,SEGURO,200.00,ARS
CH-P1-000035-0,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000035-0,FLETE_BASE,1000.00,ARS
CH-P1-000035-1,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000035-1,FLETE_BASE,1000.00,ARS
CH-P1-000035-2,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000035-2,FLETE_BASE,1000.00,ARS
CH-P1-000035-3,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000035-3,FLETE_BASE,1000.00,ARS
CH-P1-000035-4,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000035-4,FLETE_BASE,1000.00,ARS
CH-P2-000035-0,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000035-0,FLETE_BASE,1200.00,ARS
CH-P2-000035-1,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000035-1,FLETE_BASE,1200.00,ARS
CH-P2-000035-2,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000035-2,FLETE_BASE,1200.00,ARS
CH-FE1-000035,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000035,FLETE_BASE,1350.00,ARS
CH-FE2-000035,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000035,FLETE_BASE,1150.00,ARS
CH-FD-000035,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000035,FLETE_BASE,750.00,ARS
CH-REV-000035,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000035,SEGURO,200.00,ARS
CH-UND-000035,LIQ-ARS-000035,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000035,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000035,LIQ-USD-000035,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000035,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000035,LIQ-USD-000035,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000035,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000035,LIQ-USD-000035,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000035,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000035,LIQ-USD-000035,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000035,FLETE_MARITIMO,620.00,USD
CH-N1-000035,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000035,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000035,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000035,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000035,LIQ-ARS-000035,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000035,SEGURO,200.00,ARS
CH-P1-000036-0,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000036-0,FLETE_BASE,1000.00,ARS
CH-P1-000036-1,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000036-1,FLETE_BASE,1000.00,ARS
CH-P1-000036-2,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000036-2,FLETE_BASE,1000.00,ARS
CH-P1-000036-3,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000036-3,FLETE_BASE,1000.00,ARS
CH-P1-000036-4,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000036-4,FLETE_BASE,1000.00,ARS
CH-P2-000036-0,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000036-0,FLETE_BASE,1200.00,ARS
CH-P2-000036-1,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000036-1,FLETE_BASE,1200.00,ARS
CH-P2-000036-2,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000036-2,FLETE_BASE,1200.00,ARS
CH-FE1-000036,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000036,FLETE_BASE,1350.00,ARS
CH-FE2-000036,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000036,FLETE_BASE,1150.00,ARS
CH-FD-000036,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000036,FLETE_BASE,750.00,ARS
CH-REV-000036,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000036,SEGURO,200.00,ARS
